id,co,no2,so2,o3,first,grade,pm25,pm10,date,station_id
322346,0.2,11.0,2.0,46.0,1,1,13.0,21.0,2017-04-27 14:00:00.000000,43
322347,0.4,76.0,5.0,8.0,1,1,19.0,39.0,2017-04-27 14:00:00.000000,46
322348,0.6,107.0,9.0,15.0,5,2,21.0,50.0,2017-04-27 14:00:00.000000,47
322349,0.6,82.0,9.0,13.0,1,2,23.0,56.0,2017-04-27 15:00:00.000000,1
322350,0.4,49.0,3.0,7.0,1,2,33.0,79.0,2017-04-27 15:00:00.000000,2
322351,0.2,10.0,2.0,79.0,4,1,10.0,20.0,2017-04-27 15:00:00.000000,3
322352,0.4,75.0,2.0,8.0,1,2,17.0,58.0,2017-04-27 15:00:00.000000,5
322353,0.3,55.0,2.0,15.0,1,2,17.0,70.0,2017-04-27 15:00:00.000000,6
322354,0.6,53.0,6.0,8.0,1,2,23.0,51.0,2017-04-27 15:00:00.000000,7
322355,0.4,37.0,2.0,25.0,3,2,43.0,66.0,2017-04-27 15:00:00.000000,8
322356,0.3,60.0,2.0,32.0,1,2,23.0,93.0,2017-04-27 15:00:00.000000,9
322357,0.4,67.0,4.0,28.0,1,1,19.0,39.0,2017-04-27 15:00:00.000000,10
322358,0.2,22.0,2.0,66.0,1,2,20.0,88.0,2017-04-27 15:00:00.000000,11
322359,0.2,16.0,5.0,48.0,1,1,17.0,36.0,2017-04-27 15:00:00.000000,12
322360,0.3,26.0,2.0,47.0,1,1,9.0,48.0,2017-04-27 15:00:00.000000,13
322361,0.3,33.0,10.0,54.0,1,2,20.0,79.0,2017-04-27 15:00:00.000000,14
322362,0.3,51.0,3.0,30.0,1,1,4.0,32.0,2017-04-27 15:00:00.000000,15
322363,0.6,37.0,11.0,38.0,1,1,8.0,25.0,2017-04-27 15:00:00.000000,17
322364,0.4,23.0,2.0,78.0,1,1,14.0,46.0,2017-04-27 15:00:00.000000,18
322365,0.4,65.0,6.0,27.0,1,2,31.0,67.0,2017-04-27 15:00:00.000000,19
322366,0.7,69.0,3.0,17.0,1,2,22.0,65.0,2017-04-27 15:00:00.000000,20
322367,0.5,25.0,12.0,59.0,1,1,17.0,28.0,2017-04-27 15:00:00.000000,21
322368,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-04-27 15:00:00.000000,23
322369,0.4,65.0,5.0,19.0,1,1,15.0,47.0,2017-04-27 15:00:00.000000,24
322370,0.5,64.0,6.0,19.0,1,2,36.0,62.0,2017-04-27 15:00:00.000000,25
322371,0.5,80.0,11.0,3.0,1,1,21.0,43.0,2017-04-27 15:00:00.000000,26
322372,0.5,68.0,6.0,17.0,1,2,16.0,52.0,2017-04-27 15:00:00.000000,27
322373,0.4,63.0,5.0,4.0,1,2,30.0,85.0,2017-04-27 15:00:00.000000,28
322374,0.3,21.0,2.0,71.0,1,1,8.0,25.0,2017-04-27 15:00:00.000000,29
322375,0.5,63.0,5.0,13.0,1,2,20.0,57.0,2017-04-27 15:00:00.000000,32
322376,0.9,98.0,14.0,2.0,1,2,44.0,95.0,2017-04-27 15:00:00.000000,34
322377,0.5,51.0,4.0,15.0,3,2,65.0,0.0,2017-04-27 15:00:00.000000,37
322378,0.5,74.0,3.0,6.0,1,2,13.0,83.0,2017-04-27 15:00:00.000000,38
322379,0.5,73.0,16.0,2.0,1,2,36.0,110.0,2017-04-27 15:00:00.000000,40
322380,0.2,58.0,12.0,2.0,1,2,60.0,117.0,2017-04-27 15:00:00.000000,41
322381,0.2,11.0,2.0,45.0,1,1,14.0,40.0,2017-04-27 15:00:00.000000,43
322382,0.5,58.0,8.0,23.0,1,1,19.0,47.0,2017-04-27 15:00:00.000000,46
322383,0.7,93.0,11.0,24.0,1,2,38.0,68.0,2017-04-27 15:00:00.000000,47
322384,0.4,48.0,7.0,44.0,1,1,13.0,43.0,2017-04-27 16:00:00.000000,1
322385,0.4,31.0,3.0,32.0,3,3,98.0,0.0,2017-04-27 16:00:00.000000,2
322386,0.2,10.0,2.0,80.0,4,1,3.0,20.0,2017-04-27 16:00:00.000000,3
322387,0.4,53.0,2.0,36.0,1,1,20.0,49.0,2017-04-27 16:00:00.000000,5
322388,0.4,49.0,2.0,23.0,1,2,21.0,66.0,2017-04-27 16:00:00.000000,6
322389,0.6,45.0,12.0,36.0,1,2,23.0,64.0,2017-04-27 16:00:00.000000,7
322390,0.4,46.0,3.0,25.0,1,2,33.0,76.0,2017-04-27 16:00:00.000000,8
322391,0.5,63.0,2.0,35.0,1,2,25.0,79.0,2017-04-27 16:00:00.000000,9
322392,0.5,52.0,4.0,48.0,1,1,19.0,40.0,2017-04-27 16:00:00.000000,10
322393,0.2,15.0,2.0,78.0,1,1,16.0,46.0,2017-04-27 16:00:00.000000,11
322394,0.2,11.0,4.0,59.0,4,1,6.0,14.0,2017-04-27 16:00:00.000000,12
322395,0.3,26.0,2.0,50.0,1,1,15.0,46.0,2017-04-27 16:00:00.000000,13
322396,0.4,27.0,14.0,65.0,1,2,30.0,129.0,2017-04-27 16:00:00.000000,14
322397,0.4,47.0,2.0,37.0,1,2,14.0,114.0,2017-04-27 16:00:00.000000,15
322398,0.5,38.0,8.0,39.0,3,2,50.0,71.0,2017-04-27 16:00:00.000000,17
322399,0.4,13.0,2.0,97.0,4,1,10.0,29.0,2017-04-27 16:00:00.000000,18
322400,0.5,44.0,8.0,49.0,1,2,34.0,67.0,2017-04-27 16:00:00.000000,19
322401,0.7,55.0,2.0,39.0,5,1,0.0,0.0,2017-04-27 16:00:00.000000,20
322402,0.4,14.0,8.0,78.0,1,2,16.0,69.0,2017-04-27 16:00:00.000000,21
322403,0.4,62.0,5.0,44.0,3,1,28.0,37.0,2017-04-27 16:00:00.000000,23
322404,0.5,46.0,3.0,44.0,1,1,14.0,30.0,2017-04-27 16:00:00.000000,24
322405,0.5,56.0,4.0,34.0,1,1,20.0,49.0,2017-04-27 16:00:00.000000,25
322406,0.4,60.0,8.0,27.0,5,1,18.0,0.0,2017-04-27 16:00:00.000000,26
322407,0.5,63.0,5.0,26.0,5,1,18.0,31.0,2017-04-27 16:00:00.000000,27
322408,0.5,58.0,4.0,13.0,1,2,30.0,83.0,2017-04-27 16:00:00.000000,28
322409,0.4,30.0,2.0,67.0,1,1,12.0,32.0,2017-04-27 16:00:00.000000,29
322410,0.5,52.0,5.0,26.0,1,1,8.0,32.0,2017-04-27 16:00:00.000000,32
322411,0.7,86.0,14.0,11.0,1,2,37.0,74.0,2017-04-27 16:00:00.000000,34
322412,0.5,52.0,6.0,27.0,3,2,41.0,0.0,2017-04-27 16:00:00.000000,37
322413,0.5,52.0,5.0,30.0,3,1,32.0,0.0,2017-04-27 16:00:00.000000,38
322414,0.5,78.0,12.0,13.0,1,2,28.0,74.0,2017-04-27 16:00:00.000000,40
322415,0.1,52.0,8.0,20.0,1,2,34.0,101.0,2017-04-27 16:00:00.000000,41
322416,0.2,10.0,2.0,48.0,1,1,9.0,20.0,2017-04-27 16:00:00.000000,43
322417,0.5,47.0,7.0,37.0,1,1,11.0,49.0,2017-04-27 16:00:00.000000,46
322418,0.7,87.0,8.0,31.0,1,2,16.0,52.0,2017-04-27 16:00:00.000000,47
322419,0.4,46.0,6.0,51.0,1,1,11.0,39.0,2017-04-27 17:00:00.000000,1
322420,0.3,19.0,3.0,67.0,3,2,67.0,0.0,2017-04-27 17:00:00.000000,2
322421,0.2,7.0,2.0,88.0,4,1,7.0,18.0,2017-04-27 17:00:00.000000,3
322422,0.4,39.0,2.0,53.0,1,1,16.0,42.0,2017-04-27 17:00:00.000000,5
322423,0.4,32.0,2.0,57.0,1,2,19.0,74.0,2017-04-27 17:00:00.000000,6
322424,0.6,37.0,15.0,51.0,1,2,21.0,54.0,2017-04-27 17:00:00.000000,7
322425,0.3,31.0,2.0,50.0,1,2,30.0,66.0,2017-04-27 17:00:00.000000,8
322426,0.1,17.0,2.0,89.0,1,2,14.0,54.0,2017-04-27 17:00:00.000000,9
322427,0.4,37.0,2.0,72.0,1,1,14.0,49.0,2017-04-27 17:00:00.000000,10
322428,0.2,7.0,2.0,92.0,1,1,16.0,45.0,2017-04-27 17:00:00.000000,11
322429,0.2,10.0,2.0,64.0,1,1,15.0,27.0,2017-04-27 17:00:00.000000,12
322430,0.3,26.0,2.0,54.0,1,2,14.0,57.0,2017-04-27 17:00:00.000000,13
322431,0.3,21.0,7.0,75.0,1,2,33.0,114.0,2017-04-27 17:00:00.000000,14
322432,0.3,39.0,2.0,48.0,1,1,11.0,23.0,2017-04-27 17:00:00.000000,15
322433,0.4,26.0,4.0,56.0,3,2,48.0,0.0,2017-04-27 17:00:00.000000,17
322434,0.4,10.0,2.0,105.0,4,1,17.0,29.0,2017-04-27 17:00:00.000000,18
322435,0.3,27.0,4.0,73.0,1,1,30.0,45.0,2017-04-27 17:00:00.000000,19
322436,0.5,24.0,2.0,80.0,3,2,39.0,49.0,2017-04-27 17:00:00.000000,20
322437,0.3,12.0,7.0,86.0,1,1,20.0,41.0,2017-04-27 17:00:00.000000,21
322438,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-04-27 17:00:00.000000,23
322439,0.4,30.0,2.0,66.0,4,1,14.0,17.0,2017-04-27 17:00:00.000000,24
322440,0.4,39.0,3.0,56.0,1,1,17.0,42.0,2017-04-27 17:00:00.000000,25
322441,0.3,36.0,6.0,53.0,1,1,13.0,32.0,2017-04-27 17:00:00.000000,26
322442,0.4,38.0,3.0,59.0,1,1,8.0,33.0,2017-04-27 17:00:00.000000,27
322443,0.4,42.0,2.0,41.0,3,1,23.0,0.0,2017-04-27 17:00:00.000000,28
322444,0.3,15.0,2.0,84.0,1,1,10.0,27.0,2017-04-27 17:00:00.000000,29
322445,0.4,36.0,2.0,47.0,1,1,3.0,43.0,2017-04-27 17:00:00.000000,32
322446,0.6,74.0,13.0,22.0,1,2,28.0,57.0,2017-04-27 17:00:00.000000,34
322447,0.4,36.0,3.0,57.0,3,1,16.0,0.0,2017-04-27 17:00:00.000000,37
322448,0.3,25.0,2.0,63.0,1,1,15.0,30.0,2017-04-27 17:00:00.000000,38
322449,0.4,55.0,11.0,42.0,1,2,20.0,60.0,2017-04-27 17:00:00.000000,40
322450,0.1,33.0,8.0,53.0,3,2,46.0,0.0,2017-04-27 17:00:00.000000,41
322451,0.2,9.0,3.0,59.0,4,1,5.0,0.0,2017-04-27 17:00:00.000000,43
322452,0.3,32.0,6.0,49.0,1,1,15.0,45.0,2017-04-27 17:00:00.000000,46
322453,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-04-27 17:00:00.000000,47
322454,0.3,27.0,6.0,74.0,4,1,8.0,19.0,2017-04-27 18:00:00.000000,1
322455,0.2,10.0,2.0,88.0,3,2,56.0,0.0,2017-04-27 18:00:00.000000,2
322456,0.2,4.0,2.0,98.0,4,1,7.0,14.0,2017-04-27 18:00:00.000000,3
322457,0.3,23.0,2.0,77.0,1,1,18.0,40.0,2017-04-27 18:00:00.000000,5
322458,0.2,6.0,2.0,101.0,1,1,9.0,42.0,2017-04-27 18:00:00.000000,6
322459,0.5,28.0,12.0,70.0,1,2,17.0,92.0,2017-04-27 18:00:00.000000,7
322460,0.2,20.0,2.0,73.0,3,1,16.0,0.0,2017-04-27 18:00:00.000000,8
322461,0.1,12.0,2.0,101.0,4,1,10.0,28.0,2017-04-27 18:00:00.000000,9
322462,0.3,30.0,2.0,84.0,1,1,6.0,40.0,2017-04-27 18:00:00.000000,10
322463,0.2,4.0,2.0,98.0,4,1,0.0,6.0,2017-04-27 18:00:00.000000,11
322464,0.2,6.0,2.0,76.0,3,1,23.0,0.0,2017-04-27 18:00:00.000000,12
322465,0.3,25.0,2.0,63.0,1,2,16.0,56.0,2017-04-27 18:00:00.000000,13
322466,0.2,18.0,5.0,0.0,5,1,0.0,6.0,2017-04-27 18:00:00.000000,14
322467,0.2,18.0,2.0,74.0,3,1,19.0,23.0,2017-04-27 18:00:00.000000,15
322468,0.4,23.0,2.0,66.0,1,1,19.0,43.0,2017-04-27 18:00:00.000000,17
322469,0.3,11.0,2.0,109.0,4,1,12.0,33.0,2017-04-27 18:00:00.000000,18
322470,0.3,18.0,3.0,91.0,1,1,30.0,46.0,2017-04-27 18:00:00.000000,19
322471,0.5,15.0,2.0,97.0,3,1,31.0,0.0,2017-04-27 18:00:00.000000,20
322472,0.3,10.0,4.0,90.0,1,1,9.0,39.0,2017-04-27 18:00:00.000000,21
322473,0.3,35.0,3.0,85.0,3,1,22.0,26.0,2017-04-27 18:00:00.000000,23
322474,0.3,16.0,2.0,86.0,4,1,11.0,14.0,2017-04-27 18:00:00.000000,24
322475,0.4,31.0,2.0,75.0,4,1,14.0,22.0,2017-04-27 18:00:00.000000,25
322476,0.2,18.0,5.0,79.0,1,1,18.0,37.0,2017-04-27 18:00:00.000000,26
322477,0.3,22.0,2.0,82.0,1,1,6.0,28.0,2017-04-27 18:00:00.000000,27
322478,0.3,25.0,2.0,72.0,3,1,16.0,18.0,2017-04-27 18:00:00.000000,28
322479,0.2,12.0,2.0,92.0,4,1,8.0,22.0,2017-04-27 18:00:00.000000,29
322480,0.3,19.0,2.0,73.0,1,1,13.0,26.0,2017-04-27 18:00:00.000000,32
322481,0.5,55.0,13.0,48.0,1,1,22.0,43.0,2017-04-27 18:00:00.000000,34
322482,0.2,12.0,2.0,90.0,4,1,19.0,0.0,2017-04-27 18:00:00.000000,37
322483,0.3,14.0,2.0,83.0,4,1,9.0,0.0,2017-04-27 18:00:00.000000,38
322484,0.2,23.0,7.0,83.0,1,2,15.0,59.0,2017-04-27 18:00:00.000000,40
322485,0.1,10.0,5.0,88.0,3,1,35.0,0.0,2017-04-27 18:00:00.000000,41
322486,0.2,12.0,3.0,60.0,1,1,20.0,36.0,2017-04-27 18:00:00.000000,43
322487,0.2,0.0,5.0,55.0,1,1,16.0,32.0,2017-04-27 18:00:00.000000,46
322488,0.5,49.0,4.0,79.0,1,1,21.0,33.0,2017-04-27 18:00:00.000000,47
322489,0.2,23.0,6.0,88.0,1,1,11.0,39.0,2017-04-27 19:00:00.000000,1
322490,0.2,6.0,2.0,102.0,3,2,64.0,0.0,2017-04-27 19:00:00.000000,2
322491,0.2,3.0,2.0,101.0,4,1,7.0,13.0,2017-04-27 19:00:00.000000,3
322492,0.3,23.0,2.0,83.0,1,1,3.0,35.0,2017-04-27 19:00:00.000000,5
322493,0.2,5.0,2.0,107.0,4,1,8.0,27.0,2017-04-27 19:00:00.000000,6
322494,0.4,17.0,6.0,95.0,1,1,14.0,48.0,2017-04-27 19:00:00.000000,7
322495,0.2,10.0,2.0,100.0,1,1,20.0,34.0,2017-04-27 19:00:00.000000,8
322496,0.1,9.0,2.0,108.0,1,1,16.0,36.0,2017-04-27 19:00:00.000000,9
322497,0.3,18.0,2.0,105.0,4,1,16.0,23.0,2017-04-27 19:00:00.000000,10
322498,0.2,3.0,2.0,110.0,4,1,0.0,6.0,2017-04-27 19:00:00.000000,11
322499,0.2,0.0,2.0,93.0,3,2,65.0,0.0,2017-04-27 19:00:00.000000,12
322500,0.3,11.0,2.0,94.0,4,1,9.0,25.0,2017-04-27 19:00:00.000000,13
322501,0.2,18.0,6.0,92.0,4,1,0.0,6.0,2017-04-27 19:00:00.000000,14
322502,0.2,7.0,2.0,95.0,4,1,19.0,24.0,2017-04-27 19:00:00.000000,15
322503,0.4,23.0,2.0,70.0,1,2,16.0,75.0,2017-04-27 19:00:00.000000,17
322504,0.3,9.0,2.0,116.0,1,1,4.0,41.0,2017-04-27 19:00:00.000000,18
322505,0.2,12.0,2.0,104.0,1,2,25.0,52.0,2017-04-27 19:00:00.000000,19
322506,0.5,12.0,2.0,108.0,4,1,21.0,0.0,2017-04-27 19:00:00.000000,20
322507,0.3,9.0,3.0,97.0,4,1,0.0,0.0,2017-04-27 19:00:00.000000,21
322508,0.3,27.0,2.0,101.0,4,1,9.0,22.0,2017-04-27 19:00:00.000000,23
322509,0.2,6.0,2.0,105.0,4,1,12.0,12.0,2017-04-27 19:00:00.000000,24
322510,0.3,20.0,2.0,93.0,4,1,20.0,26.0,2017-04-27 19:00:00.000000,25
322511,0.2,10.0,5.0,94.0,4,1,20.0,0.0,2017-04-27 19:00:00.000000,26
322512,0.3,14.0,2.0,101.0,1,1,3.0,40.0,2017-04-27 19:00:00.000000,27
322513,0.2,19.0,2.0,90.0,4,1,7.0,0.0,2017-04-27 19:00:00.000000,28
322514,0.2,9.0,2.0,99.0,4,1,10.0,21.0,2017-04-27 19:00:00.000000,29
322515,0.2,12.0,2.0,88.0,4,1,0.0,0.0,2017-04-27 19:00:00.000000,32
322516,0.5,61.0,13.0,57.0,1,1,17.0,41.0,2017-04-27 19:00:00.000000,34
322517,0.2,11.0,2.0,97.0,4,1,13.0,0.0,2017-04-27 19:00:00.000000,37
322518,0.2,7.0,2.0,95.0,4,1,14.0,0.0,2017-04-27 19:00:00.000000,38
322519,0.2,0.0,7.0,80.0,1,1,17.0,49.0,2017-04-27 19:00:00.000000,40
322520,0.1,8.0,5.0,95.0,3,1,35.0,0.0,2017-04-27 19:00:00.000000,41
322521,0.1,0.0,10.0,39.0,3,1,13.0,0.0,2017-04-27 19:00:00.000000,43
322522,0.3,11.0,2.0,84.0,1,1,12.0,30.0,2017-04-27 19:00:00.000000,46
322523,0.4,47.0,3.0,92.0,1,1,8.0,35.0,2017-04-27 19:00:00.000000,47
322524,0.2,20.0,7.0,96.0,4,1,3.0,20.0,2017-04-27 20:00:00.000000,1
322525,0.2,4.0,2.0,108.0,3,2,36.0,0.0,2017-04-27 20:00:00.000000,2
322526,0.2,3.0,2.0,103.0,4,1,14.0,0.0,2017-04-27 20:00:00.000000,3
322527,0.3,18.0,2.0,94.0,4,1,7.0,24.0,2017-04-27 20:00:00.000000,5
322528,0.2,9.0,2.0,106.0,1,1,13.0,35.0,2017-04-27 20:00:00.000000,6
322529,0.2,5.0,2.0,120.0,4,1,3.0,8.0,2017-04-27 20:00:00.000000,7
322530,0.2,8.0,2.0,111.0,4,1,20.0,0.0,2017-04-27 20:00:00.000000,8
322531,0.1,9.0,2.0,124.0,1,2,25.0,80.0,2017-04-27 20:00:00.000000,9
322532,0.2,14.0,2.0,113.0,4,1,12.0,27.0,2017-04-27 20:00:00.000000,10
322533,0.2,3.0,2.0,118.0,1,1,4.0,40.0,2017-04-27 20:00:00.000000,11
322534,0.1,3.0,2.0,103.0,4,1,8.0,0.0,2017-04-27 20:00:00.000000,12
322535,0.3,9.0,2.0,106.0,4,1,5.0,19.0,2017-04-27 20:00:00.000000,13
322536,0.1,11.0,2.0,109.0,4,1,6.0,30.0,2017-04-27 20:00:00.000000,14
322537,0.2,7.0,2.0,98.0,4,1,11.0,19.0,2017-04-27 20:00:00.000000,15
322538,0.4,19.0,4.0,77.0,1,1,27.0,41.0,2017-04-27 20:00:00.000000,17
322539,0.4,7.0,2.0,0.0,1,1,0.0,6.0,2017-04-27 20:00:00.000000,18
322540,0.2,10.0,2.0,113.0,1,2,33.0,55.0,2017-04-27 20:00:00.000000,19
322541,0.5,7.0,2.0,117.0,4,1,14.0,31.0,2017-04-27 20:00:00.000000,20
322542,0.3,9.0,3.0,103.0,4,1,0.0,0.0,2017-04-27 20:00:00.000000,21
322543,0.3,26.0,3.0,108.0,4,1,9.0,14.0,2017-04-27 20:00:00.000000,23
322544,0.2,5.0,2.0,112.0,4,1,11.0,0.0,2017-04-27 20:00:00.000000,24
322545,0.3,17.0,2.0,102.0,4,1,9.0,26.0,2017-04-27 20:00:00.000000,25
322546,0.2,9.0,5.0,101.0,4,1,20.0,0.0,2017-04-27 20:00:00.000000,26
322547,0.3,10.0,2.0,112.0,4,1,17.0,0.0,2017-04-27 20:00:00.000000,27
322548,0.2,12.0,2.0,105.0,4,1,5.0,17.0,2017-04-27 20:00:00.000000,28
322549,0.2,10.0,2.0,103.0,4,1,14.0,25.0,2017-04-27 20:00:00.000000,29
322550,0.2,12.0,2.0,94.0,4,1,0.0,0.0,2017-04-27 20:00:00.000000,32
322551,0.4,49.0,13.0,66.0,3,1,34.0,40.0,2017-04-27 20:00:00.000000,34
322552,0.2,12.0,3.0,100.0,4,1,21.0,0.0,2017-04-27 20:00:00.000000,37
322553,0.2,6.0,2.0,100.0,4,1,19.0,0.0,2017-04-27 20:00:00.000000,38
322554,0.2,0.0,7.0,87.0,1,1,14.0,44.0,2017-04-27 20:00:00.000000,40
322555,0.1,8.0,6.0,97.0,1,1,8.0,41.0,2017-04-27 20:00:00.000000,41
322556,0.2,0.0,5.0,79.0,3,1,24.0,0.0,2017-04-27 20:00:00.000000,43
322557,0.3,8.0,3.0,93.0,4,1,15.0,17.0,2017-04-27 20:00:00.000000,46
322558,0.5,38.0,4.0,107.0,4,1,13.0,32.0,2017-04-27 20:00:00.000000,47
322559,0.2,14.0,8.0,102.0,4,1,8.0,28.0,2017-04-27 21:00:00.000000,1
322560,0.1,3.0,2.0,114.0,4,1,18.0,0.0,2017-04-27 21:00:00.000000,2
322561,0.2,3.0,2.0,108.0,4,1,10.0,20.0,2017-04-27 21:00:00.000000,3
322562,0.3,22.0,2.0,94.0,4,1,12.0,24.0,2017-04-27 21:00:00.000000,5
322563,0.2,9.0,2.0,112.0,1,1,11.0,42.0,2017-04-27 21:00:00.000000,6
322564,0.2,3.0,2.0,123.0,4,1,7.0,12.0,2017-04-27 21:00:00.000000,7
322565,0.2,8.0,2.0,116.0,4,1,15.0,0.0,2017-04-27 21:00:00.000000,8
322566,0.1,7.0,2.0,208.0,4,3,17.0,39.0,2017-04-27 21:00:00.000000,9
322567,0.3,13.0,2.0,117.0,4,1,9.0,17.0,2017-04-27 21:00:00.000000,10
322568,0.2,2.0,2.0,122.0,4,1,13.0,26.0,2017-04-27 21:00:00.000000,11
322569,0.1,2.0,2.0,110.0,4,1,10.0,0.0,2017-04-27 21:00:00.000000,12
322570,0.2,7.0,2.0,114.0,4,1,3.0,27.0,2017-04-27 21:00:00.000000,13
322571,0.1,6.0,2.0,119.0,4,1,8.0,36.0,2017-04-27 21:00:00.000000,14
322572,0.1,5.0,2.0,104.0,4,1,9.0,15.0,2017-04-27 21:00:00.000000,15
322573,0.3,13.0,2.0,88.0,1,1,14.0,37.0,2017-04-27 21:00:00.000000,17
322574,0.4,6.0,2.0,126.0,4,1,19.0,0.0,2017-04-27 21:00:00.000000,18
322575,0.2,9.0,2.0,120.0,1,2,30.0,55.0,2017-04-27 21:00:00.000000,19
322576,0.5,9.0,2.0,118.0,4,1,22.0,35.0,2017-04-27 21:00:00.000000,20
322577,0.1,2.0,2.0,117.0,4,1,0.0,0.0,2017-04-27 21:00:00.000000,21
322578,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-04-27 21:00:00.000000,23
322579,0.2,4.0,2.0,114.0,4,1,7.0,15.0,2017-04-27 21:00:00.000000,24
322580,0.3,16.0,2.0,107.0,4,1,13.0,27.0,2017-04-27 21:00:00.000000,25
322581,0.2,8.0,5.0,104.0,4,1,12.0,31.0,2017-04-27 21:00:00.000000,26
322582,0.3,9.0,2.0,118.0,4,1,3.0,33.0,2017-04-27 21:00:00.000000,27
322583,0.2,9.0,2.0,116.0,4,1,4.0,0.0,2017-04-27 21:00:00.000000,28
322584,0.2,9.0,2.0,106.0,1,1,14.0,34.0,2017-04-27 21:00:00.000000,29
322585,0.2,11.0,2.0,96.0,4,1,0.0,0.0,2017-04-27 21:00:00.000000,32
322586,0.5,51.0,16.0,65.0,5,1,15.0,21.0,2017-04-27 21:00:00.000000,34
322587,0.2,12.0,2.0,104.0,4,1,15.0,0.0,2017-04-27 21:00:00.000000,37
322588,0.3,10.0,2.0,99.0,3,1,33.0,0.0,2017-04-27 21:00:00.000000,38
322589,0.2,16.0,7.0,113.0,4,1,14.0,35.0,2017-04-27 21:00:00.000000,40
322590,0.1,8.0,5.0,98.0,4,1,7.0,0.0,2017-04-27 21:00:00.000000,41
322591,0.2,6.0,3.0,87.0,4,1,15.0,0.0,2017-04-27 21:00:00.000000,43
322592,0.3,6.0,3.0,98.0,3,1,23.0,23.0,2017-04-27 21:00:00.000000,46
322593,0.4,34.0,5.0,113.0,4,1,13.0,29.0,2017-04-27 21:00:00.000000,47
322594,0.2,12.0,7.0,107.0,4,1,10.0,31.0,2017-04-27 22:00:00.000000,1
322595,0.2,4.0,2.0,117.0,3,2,50.0,0.0,2017-04-27 22:00:00.000000,2
322596,0.1,2.0,2.0,112.0,4,1,6.0,33.0,2017-04-27 22:00:00.000000,3
322597,0.2,24.0,2.0,96.0,3,1,24.0,32.0,2017-04-27 22:00:00.000000,5
322598,0.2,2.0,2.0,118.0,1,2,5.0,55.0,2017-04-27 22:00:00.000000,6
322599,0.1,5.0,2.0,122.0,1,2,5.0,59.0,2017-04-27 22:00:00.000000,7
322600,0.2,10.0,2.0,120.0,4,1,15.0,0.0,2017-04-27 22:00:00.000000,8
322601,0.1,9.0,2.0,116.0,1,2,5.0,75.0,2017-04-27 22:00:00.000000,9
322602,0.2,13.0,2.0,120.0,4,1,15.0,27.0,2017-04-27 22:00:00.000000,10
322603,0.2,3.0,2.0,126.0,1,2,3.0,53.0,2017-04-27 22:00:00.000000,11
322604,0.1,2.0,2.0,118.0,4,1,3.0,18.0,2017-04-27 22:00:00.000000,12
322605,0.2,5.0,2.0,115.0,1,1,7.0,46.0,2017-04-27 22:00:00.000000,13
322606,0.1,8.0,2.0,120.0,1,2,12.0,55.0,2017-04-27 22:00:00.000000,14
322607,0.1,5.0,2.0,106.0,4,1,3.0,23.0,2017-04-27 22:00:00.000000,15
322608,0.3,14.0,2.0,87.0,4,1,0.0,6.0,2017-04-27 22:00:00.000000,17
322609,0.3,6.0,2.0,133.0,3,1,30.0,0.0,2017-04-27 22:00:00.000000,18
322610,0.2,9.0,2.0,124.0,3,2,36.0,39.0,2017-04-27 22:00:00.000000,19
322611,0.5,8.0,2.0,123.0,1,1,26.0,48.0,2017-04-27 22:00:00.000000,20
322612,0.1,2.0,2.0,119.0,4,1,0.0,0.0,2017-04-27 22:00:00.000000,21
322613,0.3,25.0,4.0,115.0,4,1,10.0,28.0,2017-04-27 22:00:00.000000,23
322614,0.2,4.0,2.0,117.0,4,1,9.0,13.0,2017-04-27 22:00:00.000000,24
322615,0.3,19.0,3.0,108.0,1,1,8.0,37.0,2017-04-27 22:00:00.000000,25
322616,0.2,8.0,4.0,108.0,3,2,63.0,0.0,2017-04-27 22:00:00.000000,26
322617,0.3,8.0,2.0,123.0,4,1,19.0,31.0,2017-04-27 22:00:00.000000,27
322618,0.1,10.0,2.0,120.0,4,1,18.0,0.0,2017-04-27 22:00:00.000000,28
322619,0.2,9.0,2.0,110.0,1,2,18.0,61.0,2017-04-27 22:00:00.000000,29
322620,0.3,12.0,2.0,100.0,4,1,0.0,0.0,2017-04-27 22:00:00.000000,32
322621,0.5,48.0,17.0,77.0,1,2,21.0,70.0,2017-04-27 22:00:00.000000,34
322622,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-04-27 22:00:00.000000,37
322623,0.2,12.0,2.0,102.0,4,1,3.0,6.0,2017-04-27 22:00:00.000000,38
322624,0.2,14.0,7.0,120.0,4,1,13.0,31.0,2017-04-27 22:00:00.000000,40
322625,0.1,7.0,5.0,101.0,3,1,27.0,0.0,2017-04-27 22:00:00.000000,41
322626,0.2,6.0,4.0,91.0,4,1,16.0,22.0,2017-04-27 22:00:00.000000,43
322627,0.3,9.0,3.0,100.0,4,1,14.0,28.0,2017-04-27 22:00:00.000000,46
322628,0.4,29.0,5.0,116.0,1,1,20.0,42.0,2017-04-27 22:00:00.000000,47
322629,0.2,10.0,7.0,112.0,1,1,14.0,43.0,2017-04-27 23:00:00.000000,1
322630,0.2,4.0,2.0,118.0,3,2,59.0,0.0,2017-04-27 23:00:00.000000,2
